potential_evapotranspiration,cloud_cover,precipitation,maximum_temperature,rain_days,minimum_temperature,vapour_pressure,ground_frost_frequency,diurnal_temperature_range,mean_temperature,soil_moisture,soil_mineral_fertilizers_nitrogen,soil_mineral_fertilizers_nitrogen_per_unit_area,soil_mineral_fertilizers_phosphorus,soil_mineral_fertilizers_phosphorus_per_unit_area,soil_mineral_fertilizers_potassium,soil_mineral_fertilizers_potassium_per_unit_area,soil_manure_applied_to_soils_nitrogen,soil_manure_applied_to_soils_nitrogen_per_unit_area,soil_manure_applied_to_soils_phosphorus,soil_manure_applied_to_soils_phosphorus_per_unit_area,soil_manure_applied_to_soils_potassium,soil_manure_applied_to_soils_potassium_per_unit_area,soil_atmospheric_deposition_nitrogen,soil_atmospheric_deposition_nitrogen_per_unit_area,soil_crop_removal_nitrogen,soil_crop_removal_nitrogen_per_unit_area,soil_crop_removal_phosphorus,soil_crop_removal_phosphorus_per_unit_area,soil_crop_removal_potassium,soil_crop_removal_potassium_per_unit_area,soil_biological_fixation_nitrogen,soil_biological_fixation_nitrogen_per_unit_area,soil_seed_nitrogen,soil_seed_nitrogen_per_unit_area,soil_seed_phosphorus,soil_seed_phosphorus_per_unit_area,soil_leaching_nitrogen,soil_leaching_nitrogen_per_unit_area,soil_volatilisation_nitrogen,soil_volatilisation_nitrogen_per_unit_area,satellite_NDVImean,satellite_NDVIstd,satellite_PETmean,satellite_PETstd,satellite_CHIRPSmean,satellite_CHIRPSstd
3.0,23.0,15.1,21.5,2.9,6.2,8.9,4.8,15.4,13.8,5.03333333333333,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,0.269599024650229,0.286313150329586,0.140161475015257,0.449115480833916,33.3759088439332,16.7209095047366
4.0,30.9,23.8,24.3,5.1,8.9,10.1,1.5,15.3,16.6,5.95,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,0.10956600074321,0.308498600283122,-0.0227306259005492,0.435684050503279,14.9189494245802,18.8185708886833
4.7,41.2,42.1,26.0,6.9,11.8,12.1,0.2,14.1,18.9,8.95744680851064,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,0.008641919635063,0.326643900379926,-0.0026294889287592,0.479148088190524,13.2819859836953,25.6317465259183
5.2,44.9,82.7,27.4,9.1,13.8,13.8,0.0,13.7,20.6,15.9038461538462,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,-0.0562586099058108,0.320193108157265,0.0531807767869816,0.439550729907095,10.0070981795819,19.4870521104463
5.6,43.5,81.9,28.8,9.7,15.7,15.3,0.0,13.1,22.3,14.625,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,-0.0299480702745381,0.310412072975119,-0.0152319598028755,0.415255483989571,12.718997085736,18.3910380906956
5.7,43.7,60.2,30.8,7.8,17.3,16.9,0.0,13.5,24.0,10.5614035087719,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.0968964416432192,0.299037175455917,0.168861938664678,0.435429081905977,21.5280970647264,18.295456723449
5.3,40.0,46.5,31.0,6.1,17.1,17.5,0.0,13.8,24.0,8.77358490566038,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.239290830277407,0.293212178523487,0.0758044614172384,0.47049756162688,47.5843798655854,17.8796926014397
4.4,39.3,39.7,29.7,6.2,16.2,17.0,0.0,13.5,22.9,9.02272727272727,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.389368881490636,0.268235388135444,0.0367905525924649,0.444016161206332,73.9556187865561,27.2811320407415
3.3,30.6,27.5,26.6,4.7,12.4,14.2,0.1,14.1,19.5,8.33333333333333,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.581518529452712,0.248322520223302,0.041253791721951,0.453465395176743,133.324059306202,43.9798206030498
2.3,33.2,29.7,21.9,4.8,8.3,11.1,2.1,13.6,15.1,12.9130434782609,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.633849968407654,0.24902602580161,0.173825676242246,0.482341293283721,131.729763350949,46.8176129248833
2.1,20.5,7.3,20.8,1.9,4.9,8.8,7.0,15.9,12.8,3.47619047619048,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.6057528975247176,0.25269064005828756,0.06842177305527482,0.40244937882331244,87.50749654719625,36.83363492287004
2.3,24.0,13.9,20.5,2.5,5.4,8.8,6.2,15.1,12.9,6.04347826086957,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.522370295873759,0.248759595808566,0.113132773602017,0.444465642989126,66.4676037449998,28.486060705053
3.1,20.0,14.0,22.1,2.6,5.7,8.6,5.7,16.4,13.8,4.51612903225806,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.379521665902676,0.277088542344859,0.202476269305715,0.462206207365787,81.3049621814475,33.6258682196285
3.9,28.5,21.1,23.3,3.6,8.1,9.7,2.0,15.2,15.6,5.41025641025641,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.203609145928746,0.306580773496434,0.051307240509841,0.50247904442049,47.8624487059951,24.9234215452679
4.8,39.8,45.6,26.3,7.1,12.2,11.9,0.1,14.1,19.2,9.5,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.0808923982895356,0.322011950573655,-0.0215278048024316,0.430133431362348,20.6743192514815,21.8524486740686
5.6,41.1,43.0,29.4,6.8,14.8,14.5,0.0,14.6,22.1,7.67857142857143,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.0329269928542007,0.311252391701885,-0.180132270691455,0.393194629296805,12.6059206202729,16.0375632369133
5.3,51.8,111.6,28.7,11.7,16.3,15.6,0.0,12.5,22.5,21.0566037735849,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.0586735070967087,0.291192603816142,-0.0689041820500995,0.435538884103632,10.3887109879531,14.3133971368113
5.1,51.7,107.8,27.9,10.7,15.9,15.3,0.0,12.0,21.9,21.1372549019608,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.156880177577596,0.266901689725168,0.0124904632982139,0.457951085726319,14.5089568064979,19.822256391997
4.6,52.9,116.6,28.8,10.1,17.3,17.6,0.0,11.5,23.0,25.3478260869565,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.367333968332,0.262553661588733,0.0889631640124047,0.453366902519333,40.0617734746358,24.6376262098743
3.7,52.7,109.7,27.0,11.1,16.0,17.1,0.0,11.1,21.5,29.6486486486486,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.519434416089409,0.269440462199144,0.0213775659274578,0.437266687780611,86.3826745556253,31.6041282838391
3.0,36.6,42.2,23.9,6.2,11.1,13.1,0.3,12.8,17.5,14.0666666666667,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.560926061568025,0.286840127229096,0.228247951663599,0.398273116134189,58.4215560123839,25.0501039439234
2.3,25.1,22.1,21.0,3.0,6.3,9.5,4.7,14.7,13.6,9.60869565217391,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.525178457946169,0.276411789790476,-0.004659930944292,0.444116550615071,43.8037902157353,21.2747880171881
2.1,23.3,10.4,20.3,2.6,4.9,8.7,7.3,15.4,12.5,4.95238095238095,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.401023950506454,0.278175117573692,0.05686570671723,0.438983736401465,14.4184568921982,9.45158083792656
2.3,17.6,12.0,19.5,2.9,3.4,7.8,10.4,16.1,11.4,5.21739130434783,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.208218684108183,0.292239776061355,0.031854550976512,0.454330797235181,9.32091505358309,10.2053970375881
3.2,20.3,6.4,22.9,1.7,6.0,8.7,5.1,16.9,14.4,2.0,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.0530413796681304,0.308989800315651,-0.0976782986963071,0.474995734613137,10.9085746734374,13.6934815410218
3.8,31.9,38.3,23.0,5.2,8.0,9.6,2.2,15.0,15.5,10.0789473684211,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,-0.0403946979489851,0.323864226789242,0.0219084412769136,0.488213016604788,9.39931471688419,13.424770346142
4.9,39.6,42.8,26.6,6.8,12.0,11.9,0.2,14.6,19.3,8.73469387755102,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,-0.0775572733427637,0.321452298313804,0.0323792834109614,0.475857188908336,28.3487505758964,25.1268760773444
5.3,42.0,75.4,27.1,7.8,13.3,13.0,0.0,13.8,20.2,14.2264150943396,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,-0.0151399882916357,0.316165219083807,0.0578247393545258,0.440861893366949,60.702068125954,38.1584008188145
5.8,38.1,65.0,29.4,7.9,15.3,14.7,0.0,14.1,22.3,11.2068965517241,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.148932713214835,0.319742205337991,0.0904756885551834,0.452571014706715,70.4658666732407,32.5109489572176
5.9,36.0,40.4,30.7,4.6,15.8,15.6,0.0,14.8,23.2,6.84745762711864,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.297157098572035,0.331178799082391,0.0998268827385321,0.395268363913151,81.4748274575512,30.0063221863777
4.9,46.4,58.1,29.7,6.9,16.3,16.7,0.0,13.4,22.9,11.8571428571429,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.425084427761371,0.316246198119352,0.116497690681957,0.433937257730596,101.749656518506,43.2473459875455
4.3,38.4,55.0,28.9,6.8,15.3,16.6,0.0,13.6,22.1,12.7906976744186,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.5246813740467408,0.2886016337208029,0.1942476621819263,0.4455393257919426,81.23782145493313,43.943608150958255
2.8,47.3,52.6,23.8,8.4,12.3,14.1,0.1,11.5,18.0,18.7857142857143,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.5566559614827825,0.2884053200772516,0.3736377567498235,0.3824211040823612,64.78398842770365,26.79190866273214
2.4,25.8,22.9,22.4,3.8,7.6,10.6,2.8,14.9,15.0,9.54166666666667,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.47815946890057853,0.28805472471363414,0.1362443042116403,0.45304732555441946,68.17064450426398,23.019695296005008
2.1,22.3,9.0,20.4,2.6,4.9,8.7,6.9,15.5,12.6,4.28571428571429,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.383084568731087,0.282602509452467,0.0163818307879754,0.485593795383165,37.4869117880384,12.1589761496102
2.1,21.2,23.1,18.7,3.8,3.7,8.0,9.7,15.0,11.2,11.0,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.263858868611355,0.293955205639105,-0.113982580746232,0.487445796878353,11.8204269870638,10.6474814519574
3.0,24.2,23.9,21.4,3.3,5.6,8.6,5.9,15.8,13.5,7.96666666666667,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.0930061877476713,0.309908577550433,-0.0595731758588854,0.40475989437916,8.60943117295577,14.5063103634823
3.8,32.3,44.3,22.7,5.5,8.2,9.7,1.8,14.5,15.5,11.6578947368421,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.0022347848631508,0.329186283153789,-0.0305755085053276,0.466896663011648,8.56643953554127,12.4007768492544
4.8,43.0,47.3,26.8,8.0,12.8,12.7,0.1,14.0,19.8,9.85416666666667,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,-0.0328687515549197,0.340863765322785,0.0819636539446769,0.442299090437371,12.8785386008605,19.8123663676681
4.8,54.1,99.3,26.7,10.6,14.4,14.2,0.0,12.3,20.5,20.6875,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,-0.0674472557970534,0.321808391682423,0.0126399048201818,0.420377419433175,22.9484845167594,17.5011611698518
5.6,39.4,82.2,28.6,9.9,15.3,14.9,0.0,13.3,21.9,14.6785714285714,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,-0.0127353910320662,0.30748781343863,0.0597866751715442,0.426753568875452,60.7850780962875,31.2124595482117
5.6,39.5,66.7,29.8,8.1,15.6,15.5,0.0,14.2,22.7,11.9107142857143,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.3831,0.3085,884.4674,0.0627,52979.1259,3.7574,143873.4088,10.2038,0.145428632044458,0.316264304762619,0.106924567493724,0.44415806376122,82.3823386161562,35.6236011283627
5.2,39.8,50.9,30.1,6.3,16.1,16.5,0.0,14.0,23.1,9.78846153846154,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.3831,0.3085,884.4674,0.0627,52979.1259,3.7574,143873.4088,10.2038,0.344630836713586,0.318379418471957,0.0441959368291851,0.447878587845941,105.685058700398,35.4081562612389
4.4,35.5,32.0,29.3,5.3,14.8,15.9,0.0,14.5,22.0,7.27272727272727,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.3831,0.3085,884.4674,0.0627,52979.1259,3.7574,143873.4088,10.2038,0.507497963990473,0.290977519664598,0.17753774498745,0.413237554638447,79.3772398917911,31.4770656585692
3.4,32.7,32.6,27.1,4.8,12.0,13.8,0.2,15.1,19.5,9.58823529411765,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.3831,0.3085,884.4674,0.0627,52979.1259,3.7574,143873.4088,10.2038,0.571206663502217,0.264335411008339,0.406825914464169,0.401554787677284,90.312809458087,41.3528624978481
2.4,27.3,33.2,22.2,4.9,7.0,10.1,3.6,15.2,14.6,13.8333333333333,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.3831,0.3085,884.4674,0.0627,52979.1259,3.7574,143873.4088,10.2038,0.610516106919125,0.248712081614265,0.261735287990922,0.418707714684002,97.9178592743418,51.91533687697
1.9,26.7,16.4,18.4,3.8,4.1,8.3,8.6,14.3,11.2,8.63157894736842,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.3831,0.3085,884.4674,0.0627,52979.1259,3.7574,143873.4088,10.2038,0.535463772565817,0.243385621284135,0.0335553119753808,0.45137162514499,32.1908619458876,18.6931899995699
2.2,21.1,20.9,18.9,2.8,3.0,7.6,11.3,16.0,10.9,9.5,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.3831,0.3085,884.4674,0.0627,52979.1259,3.7574,143873.4088,10.2038,0.2968183675906248,0.2776055259562495,0.08806561992773247,0.43279421741939395,10.098727577567685,10.917774922536333
2.9,31.8,34.2,21.2,4.9,6.6,9.0,4.3,14.7,13.9,11.7931034482759,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.3831,0.3085,884.4674,0.0627,52979.1259,3.7574,143873.4088,10.2038,0.10162321821039016,0.30197397224903705,0.07386898516939089,0.42435658001896714,8.215865141760679,15.122193294643376
4.0,31.5,26.4,24.2,4.8,9.0,10.1,1.2,15.2,16.6,6.6,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.3831,0.3085,884.4674,0.0627,52979.1259,3.7574,143873.4088,10.2038,-0.012894898557172924,0.3116350174376726,-0.09240653600248513,0.5057486561893506,7.56886651927177,12.439645661713401
5.1,34.7,23.5,27.2,5.9,11.5,11.7,0.3,15.8,19.3,4.6078431372549,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.3831,0.3085,884.4674,0.0627,52979.1259,3.7574,143873.4088,10.2038,-0.05969464391915131,0.32066172126685416,-0.07859070548997829,0.4257906671503385,10.496516873645124,11.372544849540935
